Source,Target,Weight
598099753,599719103,10
598099755,599719103,5
598099755,598099756,10
599341949,599341998,103
599341949,599341991,82
599341968,599342003,372
599341968,3669192439,51
599341968,1123341087,31
599341991,599341999,17
599341991,599342003,26
599341998,5191121792,743
599341998,1128335861,26
599341998,599341999,11
599341999,599342003,24
599719087,2812631382,27
631747019,711693407,146
631747021,631747023,25
631747021,711694942,267
631747023,711693407,116
631809956,2267949538,191
631809956,1455784888,21
631809963,631810457,191
631809963,6351764683,29
631810177,2267949538,65
631810177,631810457,64
631810177,2267949534,59
631810177,631810459,108
631810456,631810457,125
631810456,1455784776,302
639696849,3706964315,18
655422052,2910833839,185
655422052,658642270,152
658642270,3065673613,43
658642270,3061738792,35
659769671,4844533883,1377
659866837,659866880,221
659905646,4609288496,399
661999396,899491521,419
661999396,899491615,34
661999396,897961473,125
665618027,665618030,33
665727062,1983580698,136
665885437,1829652175,45
666064712,4456867808,357
666140151,666140153,28
666140153,666140157,17
666200042,5167568131,164
667426000,3221027840,413
676864453,676866950,82
676864453,676866837,20
676864542,3702694532,27
676864542,676866837,108
676866226,3216661519,55
676866226,2662907081,20
676866226,1943346490,20
676866334,676866837,11
676866334,3194309998,49
676866837,3194309998,47
677523385,677525315,71
677523385,677525020,32
677524574,677525020,21
677524574,3178443563,126
677524699,2662407038,47
677524699,2662907005,41
677524955,3748376178,59
677525315,3194309998,85
678545146,6499415880,125
678545722,678545893,107
697103159,697103368,29
697103159,697103925,91
697103168,697103611,30
697103213,697103696,55
697103273,697104192,36
697103292,10665684872,302
697103302,697103737,29
697103302,697103611,112
697103302,9180408039,33
697103348,697104192,17
697103363,697104132,43
697103368,697103925,111
697103461,697103554,109
697103504,1898405491,56
697103504,3756349796,82
697103635,3740163266,73
697103737,707494111,129
697103744,2996339461,85
697103744,2485592113,293
697103925,3528712843,47
697103964,3222980338,115
697103994,4306415344,9
697104001,697104076,126
697104040,11835180233,65
697104205,9124697115,74
697104205,9180073735,142
697104236,9124712157,100
701993924,2986778718,827
701993924,1988987235,434
704447873,5628308824,130
707494111,1368993370,49
707494111,1368993262,49
711693407,4279915255,27
711693726,711694497,30
711693726,711694237,102
711693787,711695171,128
711693787,9047671951,9
711693787,711733951,153
711694146,9047671951,295
711694146,10544300022,697
711694237,711696067,114
711694237,3877359086,294
711694497,711694942,198
711694497,711694942,286
711694885,6385201279,63
711694942,711695177,102
711695171,5459800344,382
711695171,3481288627,262
711695177,711696067,17
711695177,4279915255,240
711696067,4279915255,241
711734193,3145205749,50
749769834,749770275,40
749770016,749770291,109
749770176,2494324435,8
749770176,3881921296,160
749770183,775584763,88
749770183,2494324421,40
750564949,750565470,291
750564949,750732368,378
750565821,5826770614,212
750565851,773497532,88
750732065,3465593127,108
765926101,3196394217,356
765926101,9712227124,247
765926102,1455784776,63
765926102,8367299201,301
773497462,773497574,113
773497532,3655288643,173
775584812,775584891,81
803841556,3544443602,87
803841556,3138174074,223
808784481,3400639747,112
808784481,808784489,69
808784489,5659460074,90
808784489,4700628654,103
808784489,3400639748,113
829921550,833756104,122
829921553,833756099,127
829921562,833756095,171
829921562,4770936100,238
829921562,4770936085,99
833756078,1421388936,543
833756095,833756099,106
833756099,833756104,85
835202084,835202315,202
835202084,5891435940,43
835202084,2948433337,312
835202315,1354868347,465
835202315,5891435940,161
836319309,3266963713,51
836319309,2778357763,146
836319309,12071692606,443
837903546,6227689998,368
837903546,837903695,317
837903553,837903715,130
837903695,1738236312,17
837903695,1738265024,44
842774107,971044277,121
842774107,971044563,40
842774107,2356355146,314
842775833,971043453,93
842775833,3121353029,57
847800597,847800617,155
847800597,847800617,61
847800597,847800642,47
847800602,847800642,70
847800602,847867904,13
847800617,847800623,80
847800642,8602021895,5
847867862,847867904,105
847867904,1738265044,128
885856149,885856158,53
885856158,885988564,63
885856158,885988569,23
885856160,885988571,94
885856160,1981065349,7
885856160,959691800,56
885988558,885988563,24
885988558,885988562,67
885988558,885988565,63
885988559,885988564,23
885988559,885988562,63
885988559,885988569,66
885988562,885988568,22
885988563,885988571,79
885988563,885988568,88
885988564,885988568,59
885988565,885988571,20
885988565,889337981,81
885988569,885988570,48
897961467,897961473,55
897961467,1953648524,199
899491615,959131483,168
913875764,1191210457,45
913875764,5859578288,246
913875764,1993116149,320
913942493,3792516666,18
913942493,4623471366,27
924169473,924169560,108
924169473,5339060502,25
924169506,924169721,246
924169506,1860334264,43
924169506,2503171199,52
924169513,924169689,199
924169513,1791636222,117
924169513,924169613,219
924169514,924169594,194
924169514,2513016787,110
924169514,924169532,108
924169522,924169607,118
924169532,924169581,194
924169532,11423145699,72
924169549,4384256549,571
924169549,924169755,127
924169560,1986948905,156
924169560,3890748951,56
924169560,3880901696,74
924169581,924169594,107
924169581,1986948845,254
924169594,3890748953,76
924169594,3890748951,79
924169597,924169779,30
924169597,4407353278,377
924169597,924169628,121
924169607,924169769,196
924169613,924169689,105
924169613,924169628,108
924169631,2296844937,92
924169631,924169706,130
924169631,5339060502,87
924169641,924169755,145
924169641,2469271359,142
924169641,924169642,178
924169642,1986890411,114
924169642,924169728,164
924169663,924169714,28
924169663,4407353265,44
924169663,924169738,31
924169666,924169711,129
924169666,924169744,1618
924169689,924169779,97
924169696,924169755,68
924169711,4454900940,69
924169711,1986949007,293
924169717,2503171199,225
924169721,3223068510,251
924169728,924169755,118
924169738,1988321379,519
924169744,924169777,447
924169744,3880816391,42
924169769,1986948727,502
924169777,1860334264,179
924169777,7774150723,54
932111559,1780537838,35
932111559,932111584,77
932111584,1780537767,237
932111584,1858643518,91
932111584,1775278993,211
959131483,1953648524,30
959691800,3634663333,26
971043453,3121353029,58
971043453,971044206,346
971043461,971044030,56
971043461,971044368,22
971043461,971044328,20
971043466,971043562,414
971043466,971044328,43
971043466,971044256,7
971043478,971044601,215
971043478,971043503,32
971043503,3306429755,41
971043503,3121353029,35
971043562,971044206,438
971043562,971044163,756
971043595,971043831,206
971043595,971043674,685
971043595,1762594715,88
971043610,971044328,437
971043610,971044648,774
971043610,971043674,441
971043625,971043674,334
971043625,971044277,62
971043625,3306429758,49
971043721,971044389,150
971043721,971044210,46
971043721,971044136,40
971043805,971043916,13
971043805,971043906,38
971043805,971044163,294
971043831,971044222,102
971043831,3306429755,63
971043843,971044163,2193
971043873,971044047,20
971043873,3817842804,236
971043873,974645474,18
971043906,971044648,303
971043906,971044368,7
971043916,971044256,21
971043999,1762594715,35
971043999,11639196058,44
971044030,971044368,52
971044030,1780538387,55
971044047,974645474,9
971044047,971044389,30
971044136,971044210,56
971044136,971044648,2255
971044206,971044601,688
971044210,9788720754,1402
971044222,971044563,128
971044222,3306429755,54
971044277,3306429758,47
971044389,974645474,33
971044563,3140948347,308
971044601,11639196058,113
974226749,1140727779,64
974226749,3790433582,279
974226749,3790433617,13
976234796,4431447560,224
976234796,976234797,48
976234796,982622248,40
976234797,982622248,45
976685824,2433081746,135
976685824,4622183073,111
982622186,982622232,17
982622232,982622248,19
990377026,990377041,241
990377041,3680610720,69
1013711413,5486866074,179
1084591075,6582106400,333
1095108573,1417526675,248
1097725131,3223060778,2275
1097725131,1369409914,1097
1097725131,1097725132,152
1103555223,1103555225,59
1103555223,1103555225,136
1103555223,1103555226,48
1103555224,1103555226,56
1103555224,1103555225,45
1115036250,1123383634,8
1115036250,3393381982,30
1115036250,1123383515,11
1123341087,6152102305,86
1123383015,11133934224,7
1123383015,1123383397,11
1123383015,2210512300,152
1123383397,11133934224,12
1123383429,1123383631,37
1123383513,6133386007,102
1123383515,1123383634,12
1123383631,1657624046,49
1123383631,2210512300,238
1123383634,2210512300,248
1123383634,3393381982,30
1124580727,8343379733,232
1124580727,1976889308,159
1128335861,1282631279,100
1128335861,5191121789,742
1140727712,1140727727,71
1140727712,1140727956,117
1140727727,1140727869,63
1140727727,1140727849,62
1140727779,1140728052,73
1140727809,1140728005,26
1140727849,1140728052,54
1140727849,1140727956,20
1140727869,1140727881,106
1140727956,1140728005,33
1140728005,1140728060,75
1140728052,1140728060,34
1140728060,4078670870,41
1142563321,3423905226,31
1144444723,1144444896,50
1144444723,1144445069,31
1144444723,1996279255,109
1144444869,1144445116,39
1144444896,1996279250,210
1144444896,1144445069,24
1144445069,3780122929,103
1144445116,3780122929,285
1148065117,10112193058,19
1148065117,2949522370,160
1148065117,10716117141,223
1174464783,1598869321,924
1174464783,1174464960,647
1174464783,11053459623,44
1174464829,4451133487,85
1174464829,4451133480,188
1174464829,1174464923,101
1174464829,9444174790,45
1174464898,1174464923,167
1174464898,4451126487,18
1174464898,3791228058,127
1174464923,4454916779,49
1174464960,11158769064,140
1174464960,3791228058,122
1174490503,5794458776,434
1174490516,1174490603,390
1174490516,1174490603,72
1174490516,5370847703,218
1174490603,3791227958,47
1188926953,1188926977,29
1188926953,1188926977,98
1188926953,1188926970,41
1188926977,6315978291,40
1190764013,3951584303,105
1190764013,1300768538,69
1191040874,2838263124,62
1191040919,3373312234,140
1191210409,1346185008,161
1191210409,5859578288,86
1191210409,1993116170,227
1191210443,1191210457,117
1191210443,5825959128,225
1191210443,2478701114,187
1191210457,1346184925,166
1191220631,5615728147,281
1191220631,2474067775,224
1191220631,2460197349,146
1191220665,1191220666,184
1191220666,1983580046,41
1191220669,1983580698,121
1191220669,1697563433,105
1191220669,1983580043,133
1200085453,3788805087,197
1203624789,1203624824,215
1203624789,1728498902,109
1203624789,1819995377,111
1203624792,1203624824,95
1203624792,2741454853,85
1203624792,1728498902,215
1203624806,1728498910,86
1203624809,2322014084,267
1203624809,1203624817,114
1203624809,1820016927,267
1203624817,1728498910,101
1203624817,2741454891,105
1203624824,1820016927,35
1211263607,2685779267,22
1223056174,3160212772,178
1223056175,3138030774,257
1223056175,1864383800,196
1243339901,5420176018,352
1243339901,4093280355,314
1243339901,4095249198,476
1253869398,1253869401,27
1253869398,1253869407,28
1253869398,1253869415,68
1253869401,1253869407,13
1253869401,1290234694,42
1253869404,1253869405,39
1253869405,1253869407,54
1253869415,1253879572,225
1253879561,1256629136,110
1253879561,1255775019,167
1253879561,1253879569,312
1253879562,6068189383,8
1253879562,1256629136,87
1253879562,1253979550,113
1253879569,1256629139,110
1253879569,1255203689,118
1253979533,1253979550,74
1253979549,1253979555,155
1253979550,1253979555,257
1253979560,1254632063,97
1253979571,6068189383,19
1253979573,5863937215,18
1253979573,7299915567,110
1253979573,6068189383,186
1254530212,9328442862,87
1254530439,3010359178,200
1254530439,3552953666,327
1254598565,1254598575,23
1254598565,1254598575,41
1254616813,1254616823,62
1254616823,1254617006,32
1254616823,1254617006,143
1254616941,1256629139,335
1254632046,1254632049,66
1254632054,1254632063,163
1255203657,1255203689,65
1255203657,1255203657,254
1255203687,6947937839,139
1255203687,5312084891,638
1255203687,2469293946,1455
1255775006,1255775024,88
1255775006,1255775018,58
1255775006,1255775012,44
1255775007,1255775021,29
1255775012,1255775019,229
1255775014,1255775022,13
1255775014,1255775021,113
1255775014,1255775018,41
1255775018,1255775021,155
1256629136,1256629139,311
1272934583,1272934584,63
1272934583,1461104036,11
1272934583,1272934605,116
1272934584,1272934614,114
1272934584,1272934623,172
1272934590,2707461421,16
1272934590,2448741913,217
1272934590,1906032628,17
1272934595,1272934605,51
1272934595,1903644331,71
1272934595,2707461421,150
1272934603,1272934613,39
1272934603,1272934623,175
1272934603,2194461340,177
1272934605,1272934614,70
1272934605,1272934620,152
1272934613,1272934620,75
1272934613,1272934614,155
1272934614,1272934623,69
1272934616,1461104036,76
1272934620,2194461338,123
1273033380,1273033406,262
1273033380,2302864914,120
1273033382,1447450219,102
